YLL,Year,Plot.Range,Plot.Column,location,trial,gid_female,tester_male,hybrid,seq,fold,DTF_S,DTM_S,yield_S,prot_S,oil_S,SAT_S,TGLU_S
YLL_61,2018,4,25,loc4,trial_40,geno_42,t_11,hybrid_208,1360,1,-1.451611133,-1.370257973,0.010833293,NA,NA,NA,NA
YLL_60,2018,2,11,loc2,trial_40,geno_42,t_13,hybrid_206,1361,1,NA,0.071366597,-0.934386547,-0.581919164,0.909844906,-0.193569863,-0.591583124
YLL_63,2018,2,25,loc11,trial_40,geno_42,t_12,hybrid_207,1362,1,NA,-0.529310307,0.835341394,1.052159123,-0.107222727,-1.041496485,-0.448879382
YLL_63,2018,3,2,loc11,trial_40,geno_42,t_4,hybrid_209,1363,1,NA,-1.129987212,0.30248224,0.334469567,0.198692147,-1.394799244,-0.595439982
YLL_61,2018,3,8,loc4,trial_40,geno_42,t_2,hybrid_210,1364,1,-1.451611133,-1.009851831,0.735530273,NA,NA,NA,NA
YLL_62,2018,4,16,loc12,trial_40,geno_42,t_13,hybrid_206,1365,1,-0.301176587,1.152585025,1.023340331,-0.813240591,1.628943506,-2.242725866,-1.116115798
YLL_62,2018,4,14,loc12,trial_40,geno_42,t_12,hybrid_207,1366,1,-0.301176587,1.272720405,1.035496813,-0.854759822,1.223705621,-1.995413934,-0.560728261
YLL_62,2018,4,15,loc12,trial_40,geno_42,t_2,hybrid_210,1367,1,0.027518997,1.512991167,1.286197608,0.138736051,0.615848794,-2.737349729,-1.077547219
YLL_63,2018,3,14,loc11,trial_40,geno_42,t_11,hybrid_208,1368,1,NA,-1.009851831,0.58080171,1.209339067,-0.162843613,-0.900175381,-0.117189603
YLL_59,2018,2,25,loc1,trial_40,geno_42,t_2,hybrid_210,1369,1,NA,-0.289039546,0.520979019,1.307205825,0.04374825,-0.087579035,-1.567368171
YLL_59,2018,2,13,loc1,trial_40,geno_42,t_11,hybrid_208,1370,1,NA,-0.289039546,0.022243325,1.025468189,0.182800466,-0.511542346,-0.090191598
YLL_64,2018,4,14,loc3,trial_40,geno_42,t_12,hybrid_207,1371,1,NA,-0.048768784,0.520339204,-0.317975485,0.802576054,-0.970835933,-1.193252955
YLL_62,2018,4,17,loc12,trial_40,geno_42,t_11,hybrid_208,1372,1,-0.301176587,0.912314263,0.517353402,-0.300181529,0.949574111,-1.218147864,-0.537587114
YLL_60,2018,4,14,loc2,trial_40,geno_42,t_4,hybrid_209,1373,1,NA,-0.168904165,-1.225289042,-0.07479142,0.806548975,0.124402621,-0.32545993
YLL_64,2018,4,17,loc3,trial_40,geno_42,t_11,hybrid_208,1374,1,NA,-0.289039546,0.537614206,0.159495667,0.76284685,-0.794184553,-0.537587114
YLL_62,2018,4,12,loc12,trial_40,geno_42,t_4,hybrid_209,1375,1,-0.794219964,0.912314263,0.677200484,-0.667923285,1.029032519,-1.889423107,-0.190469903
YLL_64,2018,4,12,loc3,trial_40,geno_42,t_4,hybrid_209,1376,1,NA,-0.048768784,0.432577931,-0.042169167,1.251516064,-1.147487312,-1.046692356
YLL_63,2018,3,17,loc11,trial_40,geno_42,t_13,hybrid_206,1377,1,NA,-1.009851831,0.424366973,1.084781375,0.230475511,-1.854092831,-0.491304819
YLL_59,2018,1,10,loc1,trial_40,geno_42,t_13,hybrid_206,1378,1,NA,-0.529310307,0.866798958,0.794146762,1.001222076,-1.783432279,-1.231821534
YLL_59,2018,1,23,loc1,trial_40,geno_42,t_12,hybrid_207,1379,1,NA,-0.529310307,0.489841362,0.859391267,0.445013215,-0.65286345,-1.38609585
YLL_64,2018,4,15,loc3,trial_40,geno_42,t_2,hybrid_210,1380,1,NA,-0.168904165,0.812414694,-0.353563396,0.997249156,-1.288808416,-0.59929684
YLL_63,2018,4,5,loc11,trial_40,geno_42,t_2,hybrid_210,1381,1,NA,-0.88971645,0.64318366,1.250858297,-0.262166624,-1.677441451,-0.560728261
YLL_61,2018,2,15,loc4,trial_40,geno_42,t_12,hybrid_207,1382,1,-1.451611133,-1.129987212,0.620363596,NA,NA,NA,NA
YLL_64,2018,4,16,loc3,trial_40,geno_42,t_13,hybrid_206,1383,1,NA,-0.048768784,0.919690321,-0.350597737,1.581268461,-1.606780899,-0.81913774
YLL_59,2018,1,14,loc1,trial_40,geno_42,t_4,hybrid_209,1384,1,NA,-0.529310307,0.100514011,0.752627531,0.520498703,-0.900175381,0.515335091
YLL_60,2018,3,8,loc2,trial_40,geno_42,t_2,hybrid_210,1385,1,NA,-0.168904165,-0.875843486,-1.0386307,0.075531614,1.714265037,-1.108402082
YLL_60,2018,4,1,loc2,trial_40,geno_43,t_12,hybrid_211,1386,1,NA,-0.168904165,-1.549888455,0.838631652,-0.572054418,0.725017311,-0.387169656
YLL_63,2018,1,19,loc11,trial_40,geno_43,t_12,hybrid_211,1387,1,NA,-0.88971645,0.467341206,1.093678353,0.174854625,-1.783432279,-0.842278887
YLL_63,2018,2,2,loc11,trial_40,geno_43,t_11,hybrid_212,1388,1,NA,-0.88971645,0.693729035,0.553928357,0.377473567,-1.571450623,-0.410310803
YLL_63,2018,1,9,loc11,trial_40,geno_43,t_4,hybrid_213,1389,1,NA,-1.129987212,0.212801522,1.072918738,0.31390684,-1.818762555,-0.610867414
YLL_59,2018,3,28,loc1,trial_40,geno_43,t_2,hybrid_214,1390,1,NA,-0.529310307,0.776904969,1.058090441,-0.023791397,0.159732897,-1.540370166
YLL_64,2018,4,22,loc3,trial_40,geno_43,t_11,hybrid_212,1391,1,NA,-0.289039546,0.63070727,0.337435226,0.659550918,-0.228900139,-0.01305444
YLL_64,2018,4,19,loc3,trial_40,geno_43,t_12,hybrid_211,1392,1,NA,-0.168904165,1.143412255,-0.039203508,0.683388441,-0.935505657,-0.001483867
YLL_59,2018,3,6,loc1,trial_40,geno_43,t_4,hybrid_213,1393,1,NA,-0.529310307,NA,NA,NA,NA,NA
YLL_63,2018,2,13,loc11,trial_40,geno_43,t_13,hybrid_215,1394,1,NA,-0.769581069,0.391949686,0.794146762,0.004019046,-1.712771727,-1.413093855
YLL_59,2018,4,28,loc1,trial_40,geno_43,t_11,hybrid_212,1395,1,NA,-0.649445688,-0.077887703,1.402106923,0.437067374,-0.264230414,-0.834565171
YLL_59,2018,2,19,loc1,trial_40,geno_43,t_12,hybrid_211,1396,1,NA,-0.289039546,0.171320191,0.963189343,0.075531614,-0.511542346,-1.127686371
YLL_61,2018,2,16,loc4,trial_40,geno_43,t_12,hybrid_211,1397,1,-1.615958926,-1.009851831,0.933552977,NA,NA,NA,NA
YLL_64,2018,4,20,loc3,trial_40,geno_43,t_2,hybrid_214,1398,1,NA,-0.168904165,0.905614394,0.162461326,0.874088622,-0.935505657,-0.903988614
YLL_59,2018,1,8,loc1,trial_40,geno_43,t_13,hybrid_215,1399,1,NA,-0.529310307,0.382672371,0.797112421,0.647632157,-0.900175381,-1.667646476
YLL_63,2018,1,28,loc11,trial_40,geno_43,t_2,hybrid_214,1400,1,NA,-0.88971645,0.850483679,0.995811596,0.019910727,-1.465459796,-0.668720282
YLL_62,2018,4,21,loc12,trial_40,geno_43,t_13,hybrid_215,1401,1,-0.301176587,1.272720405,1.164099603,-0.501846363,1.585241381,-1.359468968,-1.023551208
YLL_62,2018,4,19,loc12,trial_40,geno_43,t_12,hybrid_211,1402,1,-0.136828795,1.87339731,1.605785137,0.619172862,-0.289977067,-1.394799244,-0.529873398
YLL_62,2018,4,22,loc12,trial_40,geno_43,t_11,hybrid_212,1403,1,-0.301176587,0.912314263,1.102250832,-0.395082627,1.056842962,-1.465459796,-0.911702329
YLL_60,2018,3,19,loc2,trial_40,geno_43,t_4,hybrid_213,1404,1,NA,-0.289039546,-0.813888079,-0.320941144,0.298015158,0.689687035,1.12086178
YLL_60,2018,2,27,loc2,trial_40,geno_43,t_11,hybrid_212,1405,1,NA,-0.048768784,-0.891838858,-1.118703502,1.247543144,0.159732897,-0.572298835
YLL_61,2018,4,3,loc4,trial_40,geno_43,t_13,hybrid_215,1406,1,-1.780306718,-1.009851831,-0.307474606,NA,NA,NA,NA
YLL_61,2018,4,26,loc4,trial_40,geno_43,t_11,hybrid_212,1407,1,-1.780306718,-1.730664116,-0.075754986,NA,NA,NA,NA
YLL_61,2018,3,10,loc4,trial_40,geno_43,t_2,hybrid_214,1408,1,-1.451611133,-1.370257973,0.816680127,NA,NA,NA,NA
YLL_61,2018,1,23,loc4,trial_40,geno_43,t_4,hybrid_213,1409,1,-2.273350095,-1.490393354,0.908493561,NA,NA,NA,NA
YLL_64,2018,4,21,loc3,trial_40,geno_43,t_13,hybrid_215,1410,1,NA,-0.289039546,0.831075961,-0.320941144,1.338920314,-1.783432279,-2.095757702
YLL_62,2018,4,20,loc12,trial_40,geno_43,t_2,hybrid_214,1411,1,0.027518997,1.512991167,1.495523707,0.361160501,0.154990022,-1.324138692,-1.301244976
YLL_60,2018,2,29,loc2,trial_40,geno_43,t_2,hybrid_214,1412,1,NA,0.191501978,-0.56073466,-1.329265314,1.005194997,0.548365932,-0.406453945
YLL_64,2018,4,18,loc3,trial_40,geno_43,t_4,hybrid_213,1413,1,NA,-0.168904165,1.075165336,0.037903634,1.235624382,-1.642111175,-1.594366176
YLL_60,2018,2,30,loc2,trial_40,geno_43,t_13,hybrid_215,1414,1,NA,0.191501978,-0.699894395,-1.655487839,1.342893234,0.583696208,-1.320529266
YLL_62,2018,4,18,loc12,trial_40,geno_43,t_4,hybrid_213,1415,1,-1.122915549,1.032449644,1.346766749,-0.252730979,0.552282066,-1.854092831,-0.510589109
YLL_61,2018,4,4,loc4,trial_40,geno_44,t_13,hybrid_216,1416,1,-1.451611133,-1.009851831,0.577709271,NA,NA,NA,NA
YLL_62,2018,4,25,loc12,trial_40,geno_44,t_2,hybrid_217,1417,1,0.191866789,1.512991167,1.034537091,0.082388524,0.6754426,-2.20739559,-1.100688366
YLL_61,2018,4,27,loc4,trial_40,geno_44,t_11,hybrid_218,1418,1,-1.451611133,-1.250122593,0.151805837,NA,NA,NA,NA
YLL_61,2018,1,24,loc4,trial_40,geno_44,t_4,hybrid_219,1419,1,-1.94465451,-1.370257973,0.593064828,NA,NA,NA,NA
YLL_59,2018,1,20,loc1,trial_40,geno_44,t_13,hybrid_216,1420,1,NA,-0.529310307,-0.048882762,0.553928357,1.044924201,-1.394799244,-1.305101834
YLL_60,2018,2,26,loc2,trial_40,geno_44,t_13,hybrid_216,1421,1,NA,0.071366597,-1.189032866,-1.320368336,1.223705621,0.089072345,0.341776486
YLL_62,2018,4,24,loc12,trial_40,geno_44,t_12,hybrid_220,1422,1,0.027518997,1.512991167,1.032617646,-0.101482354,0.389392328,-2.20739559,-0.456593098
YLL_60,2018,4,6,loc2,trial_40,geno_44,t_12,hybrid_220,1423,1,NA,0.191501978,-1.424271468,-0.29425021,-0.123114408,0.513035656,-0.094048456
YLL_60,2018,4,21,loc2,trial_40,geno_44,t_2,hybrid_217,1424,1,NA,-0.048768784,-0.82455166,0.049766272,0.262258874,0.265723724,-0.267607061
YLL_61,2018,2,17,loc4,trial_40,geno_44,t_12,hybrid_220,1425,1,-1.451611133,-0.769581069,0.832035684,NA,NA,NA,NA
YLL_59,2018,4,21,loc1,trial_40,geno_44,t_12,hybrid_220,1426,1,NA,-0.289039546,-0.593791762,0.619172862,-0.32176043,-0.334890966,-0.761284872
YLL_60,2018,2,14,loc2,trial_40,geno_44,t_11,hybrid_218,1427,1,NA,-0.168904165,-0.926815404,0.156530007,-0.22641034,0.583696208,0.310921623
YLL_64,2018,4,24,loc3,trial_40,geno_44,t_12,hybrid_220,1428,1,NA,-0.168904165,0.663871008,-0.401013946,0.742982248,-0.511542346,-0.603153698
YLL_62,2018,4,26,loc12,trial_40,geno_44,t_13,hybrid_216,1429,1,0.027518997,1.512991167,1.209846366,-0.374323012,0.723117645,-2.20739559,-0.87313375
YLL_62,2018,4,23,loc12,trial_40,geno_44,t_4,hybrid_219,1430,1,-0.629872172,1.032449644,0.427352776,0.0112127,0.687361361,-1.818762555,0.222213891
YLL_61,2018,3,11,loc4,trial_40,geno_44,t_2,hybrid_217,1431,1,-1.287263341,-1.250122593,0.76922719,NA,NA,NA,NA
YLL_64,2018,4,23,loc3,trial_40,geno_44,t_4,hybrid_219,1432,1,NA,-0.289039546,0.643716839,-0.056997464,0.937655349,-1.288808416,0.650325117
YLL_64,2018,4,25,loc3,trial_40,geno_44,t_2,hybrid_217,1433,1,NA,-0.168904165,0.885460226,-0.285353232,0.897926145,-0.511542346,-0.853849461
YLL_60,2018,3,17,loc2,trial_40,geno_44,t_4,hybrid_219,1434,1,NA,-0.289039546,-0.917857996,-0.365426034,0.786684372,0.018411793,-0.371742224
YLL_62,2018,4,27,loc12,trial_40,geno_44,t_11,hybrid_218,1435,1,-0.136828795,1.272720405,0.730091847,0.536134401,0.031829489,-1.465459796,-0.772855445
YLL_59,2018,3,13,loc1,trial_40,geno_44,t_11,hybrid_218,1436,1,NA,-0.289039546,0.078440398,0.737799235,0.282123477,-0.158239587,-1.03897864
YLL_63,2018,4,1,loc11,trial_40,geno_44,t_12,hybrid_220,1437,1,NA,-0.529310307,0.348975454,0.675520389,-0.341625033,-0.29956069,-0.614724272
YLL_63,2018,1,4,loc11,trial_40,geno_44,t_2,hybrid_217,1438,1,NA,-0.409174927,0.405065891,0.829734674,0.051694091,-1.500790072,-0.190469903
YLL_59,2018,4,7,loc1,trial_40,geno_44,t_2,hybrid_217,1439,1,NA,-0.409174927,0.823291547,0.031972316,0.973411633,-0.546872622,-0.927129761
YLL_64,2018,4,27,loc3,trial_40,geno_44,t_11,hybrid_218,1440,1,NA,-0.168904165,0.562993529,0.500546489,0.087450375,-0.617533174,0.137363017
YLL_59,2018,1,28,loc1,trial_40,geno_44,t_4,hybrid_219,1441,1,NA,-0.529310307,-0.260341577,1.224167364,-0.095303965,-0.758854277,-0.591583124
YLL_63,2018,2,29,loc11,trial_40,geno_44,t_13,hybrid_216,1442,1,NA,-0.88971645,0.686264528,0.263293743,0.452959055,-0.29956069,-1.513372161
YLL_64,2018,4,26,loc3,trial_40,geno_44,t_13,hybrid_216,1443,1,NA,-0.168904165,0.891005288,-0.29425021,1.136301371,-1.218147864,-1.058262929
